"","X","ID","RMAX","N0","NMAX","TLAG","A","AIC_gompertz","AIC_logistic","AIC_baranyi","AIC_buchanan","BIC_gompertz","BIC_logistic","BIC_baranyi","BIC_buchanan"
"130",129,"Staphylococcus spp._15_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0374971193188492,0.160406885758992,8.58479090216367,-58.8630171127092,53.5188427949544,63.0211749003435,62.9295513551936,72.3755717678129,0,64.6127559915369,64.5211324463871,74.3650481318048,0
"131",130,"Staphylococcus spp._20_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0625745860637171,5.66705790297332,5.66705790297332,66.6223234584646,1,-2.68691051705091,47.0958759061795,46.2266049519477,-0.211374961055308,-1.89801220770603,47.8847742155244,47.2127278386289,-0.211374961055308
"132",131,"Pseudomonas spp._2_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0154328576713698,1.30477308294207,5.95070422535203,31.8803194496811,4.56071964017993,0,55.5272760969572,56.8017845784559,0,0,57.1188571881507,58.7912609424478,0
"133",132,"Pseudomonas spp._4_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.00626378583175371,5.45187793427225,5.45187793427225,497.347138507016,1,-6.2878002279186,-11.4553968614474,0,0,-6.50415963169735,-11.6717562652261,0,0
"134",133,"Pseudomonas spp._7_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.00768323571742559,5.66705790297336,5.66705790297336,642.339228202921,1,38.3619384527115,0,0,5.20061986517475,39.5722788246877,0,0,5.20061986517475
"135",134,"Pseudomonas spp._10_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0276514186243241,6.44953051643189,6.44953051643189,27.0859799333282,1,63.1682872565569,64.6145691315656,77.9812074504286,62.0189854924279,65.428084686403,66.8743665614118,80.8059542377363,62.0189854924279
"136",135,"Pseudomonas spp._15_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0301440025833607,0.682051282051283,6.98748043818462,9.91288313327158,10.2448021462105,59.6503349084202,62.8786820032298,64.9970993643022,0,61.5899615075722,64.8183086023818,67.4216326132422,0
"137",136,"Pseudomonas spp._20_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0860296919397169,2.98974358974359,7.85085470085467,23.7608179438226,2.62592910234419,39.5253954006608,39.2236799012299,49.0233737502993,0,40.3142937100057,40.0125782105748,50.0094966369804,0
"138",137,"Pseudomonas spp._2_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0364418438396782,1.33376068376069,7.14572649572647,-99.2323694344255,5.35757769945527,28.6677114395355,57.7520885974225,47.2509735091644,0,30.2592925307289,59.343669688616,49.2404498731563,0
"139",138,"Pseudomonas spp._4_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.00962011925561247,6.8145299145299,6.8145299145299,420.369600062697,1,0,1.04487087422724,32.0403285899891,0,0,0.828511470448493,31.7698793352657,0
"140",139,"Pseudomonas spp._7_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0102971929678713,0.083760683760677,8.16068376068374,-338.779153758243,97.428571428579,55.6999636191781,55.5239564981186,61.3470702656212,0,57.2915447103715,57.1155375893121,63.336546629613,0
"141",140,"Pseudomonas spp._10_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0444950641335421,0.617948717948714,8.72692307692305,-11.7711298989694,14.1224066390042,72.2585411796765,69.4399390266425,75.4987222428683,0,74.5183386095227,71.6997364564887,78.3234690301759,0
"142",141,"Pseudomonas spp._15_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.105692605141166,2.23170731707317,7.93632478632476,13.3551761158684,3.55616739059361,0,67.0008565681117,62.694852619544,0,0,68.9404831672637,65.119385868484,0
"143",142,"Pseudomonas spp._20_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0694768430291863,5.67073170731708,6.41463414634147,36.050621987654,1.13118279569893,37.0955835823594,37.840853243863,0,0,37.4133497490787,38.1586194105823,0,0
"144",143,"Pseudomonas spp._2_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.00457622140194975,6.31707317073171,7.2439024390244,-57.3475792500179,1.14671814671815,53.2800732338748,53.2800024779703,0,0,54.490413605851,54.4903428499465,0,0
"145",144,"Pseudomonas spp._4_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.00481065514000243,0.219512195121947,7.82926829268293,-1291.46841737434,35.6666666666674,14.9258910148435,39.0869814857123,0,0,14.0929288917557,38.2540193626246,0,0
"146",145,"Pseudomonas spp._7_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0141083330513922,0.560975609756099,6.14634146341464,-7.96098730771488,10.9565217391304,51.6462656416902,51.6333207668311,65.9422715999907,0,53.9060630715364,53.8931181966772,68.7670183872984,0
"147",146,"Pseudomonas spp._10_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0190383759513569,0.97560975609756,7.30487804878049,-58.0901943092629,7.48750000000001,55.0337673714258,57.9915281680055,61.263452938862,0,56.6253484626192,59.583109259199,63.2529293028539,0
"148",147,"Pseudomonas spp._15_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0672266625017827,3.82927477885565,6.29268292682927,33.6099609807918,1.64330931840566,58.6956269879352,59.3671562847249,59.6850006760403,0,60.6352535870872,61.3067828838769,62.1095339249803,0
"149",148,"Pseudomonas spp._20_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.086908583608502,6.21248943902118,6.21248943902118,21.7204923549642,1,0,47.2160372233327,42.463419784065,0,0,48.0049355326776,43.4495426707461,0
"150",149,"Aerobic Psychotropic._2_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0040932228844708,4.75777822453405,6.16727827034072,840.396525097243,1.29625173332763,47.5628315797248,53.8855762857826,0,48.1322771815908,48.773171951701,55.0959166577588,0,48.1322771815908
"151",150,"Aerobic Psychotropic._4_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.00303028515350094,-0.0037671732543497,6.93335640631522,-1921.62278907633,-1840.46656158162,15.6048023306669,0,36.7731620711068,0,14.7718402075791,0,35.7319594172471,0
"152",151,"Aerobic Psychotropic._7_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",1.16685982316251,0.511137803384255,6.52213012822471,1.30810762416767,12.7600230017063,8.663676193243,5.48250900583192,82.2994272247604,0,10.9234736230891,7.74230643567807,85.124174012068,0
"153",152,"Aerobic Psychotropic._10_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0283725569310859,5.48994798399821,5.84047408191588,161.82710833084,1.06384871021353,48.8013545615755,53.8760615437683,0,53.6897055179105,50.7409811607275,55.8156881429203,0,53.6897055179105
"154",153,"Aerobic Psychotropic._15_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0329545030947747,7.72551583841906,7.72551583841906,156.077631827187,1,55.9853354400638,0,0,55.6201346783574,57.19567581204,0,0,55.6201346783574
"155",154,"Aerobic Psychotropic._20_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.123158154897383,0.0526736413833079,7.85698198198198,-13.4766615321356,149.163448275893,0,43.9541764789358,50.2763425907058,0,0,44.2719426456551,50.673550299105,0
"156",155,"Aerobic Psychotropic._2_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.00906832395084337,7.10403952339436,7.10403952339436,738.45519254181,1,14.4390235747139,66.3096367082327,56.361936695744,13.3294013805893,15.6493639466901,67.5199770802089,57.8748621607142,13.3294013805893
"157",156,"Aerobic Psychotropic._4_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.000951676420006929,1.73783057250798,7.21160273176403,1394.3859714161,4.14977319760031,34.4786703992345,30.8489773745439,35.2143896935389,0,33.6457082761467,30.0160152514562,34.1731870396792,0
"158",157,"Aerobic Psychotropic._7_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0476461823665526,5.62205754141238,7.02037925021795,32.1384498346971,1.24872063270528,70.8828327691863,69.7206406836389,71.4080520717952,0,73.4390620876474,72.2768700021,74.6033387198714,0
"159",158,"Aerobic Psychotropic._10_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0115308522383303,0.0208333333333358,7.18769979657076,-141.019639839286,345.009590235356,0,65.0812889336331,65.6911510300709,0,0,67.0209155327851,68.1156842790109,0
"160",159,"Aerobic Psychotropic._15_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0250404275163684,5.91666666666667,5.91666666666667,182.342790379157,1,1.36348857053402,0,46.8846713273587,-6.7968700774676,2.1523868798789,0,47.8707942140397,-6.7968700774676
"161",160,"Aerobic Psychotropic._20_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.00786266516040173,2.28125,2.28125,240.189418358685,1,2.00537338734018,0,0,0,1.1724112642524,0,0,0
"162",161,"Aerobic Psychotropic._2_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.00949420103878256,0.224999999999997,7.9625,-386.003919624242,35.3888888888894,35.8899241291833,47.303828166696,49.9235866529448,0,36.6788224385282,48.0927264760409,50.9097095396259,0
"163",162,"Aerobic Psychotropic._4_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0120376829835824,-0.0208333333333336,6.1625,-45.8446263689044,-295.799999999996,0,37.2958577449104,42.1860947941832,0,0,37.0794983411317,41.9156455394598,0
"164",163,"Aerobic Psychotropic._7_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0792610198904492,3.79166666666667,6.70833333333334,37.9152592953014,1.76923076923077,62.6474597978827,62.646711963163,65.7781074754956,0,64.9072572277288,64.9065093930091,68.6028542628033,0
"165",164,"Aerobic Psychotropic._10_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0527751138864493,6.125,7.21875,29.68217631797,1.17857142857143,60.5323783196468,60.5156375009255,61.6004780674633,0,62.4720049187988,62.4552641000775,64.0250113164033,0
"166",165,"Aerobic Psychotropic._15_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0205523073294497,5.91057157623868,5.91057157623868,123.399398299206,1,2.72334056173577,0,0,4.5893685565346,3.51223887108065,0,0,4.5893685565346
"167",166,"Aerobic Psychotropic._20_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0814355467023416,0.629896386767939,6.80846918827922,-24.2398383715069,10.8088716355624,50.0798734875889,49.9877224711383,52.5324141039769,0,50.8687717969338,50.7766207804832,53.518536990658,0
"168",167,"Aerobic Mesophilic._2_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.00966948394398363,7.64482604037821,7.64482604037821,719.039156898008,1,0.847730961801325,8.46829110436611,64.4906433400445,0,2.05807133377751,9.6786314763423,66.0035688050147,0
"169",168,"Aerobic Mesophilic._7_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0111813272690917,5.56140244895863,6.06042033928088,363.435285543383,1.08972878602153,2.35209709059427,5.57045169998531,69.9497383071658,5.68682889766483,4.9083264090553,8.12668101844635,73.1450249552421,5.68682889766483
"170",169,"Aerobic Mesophilic._4_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.00513737725942634,5.3760631894065,5.3760631894065,819.097116959083,1,0.0882519196901752,0,0,-2.79591007104693,-0.128107484088572,0,0,-2.79591007104693
"171",170,"Aerobic Mesophilic._10_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0165426319525086,0.759030508994215,6.2804136189943,-12.4285834731183,8.27425715379534,52.5887864664562,52.5830873761674,53.880740281415,0,53.7991268384324,53.7934277481436,55.3936657463852,0
"172",171,"Aerobic Mesophilic._15_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0607025980319381,0.280416866997339,6.64848131922602,-17.8616326625339,23.7092775139276,46.6342144583534,47.4160430026872,50.7633213091416,0,47.4231127676982,48.2049413120321,51.7494441958227,0
"173",172,"Aerobic Mesophilic._20_Raw Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.171878163557871,0.10076130636508,9.37583051377225,-22.3883379356501,93.0499102483007,0,51.3244632856137,0,0,0,51.6422294523331,0,0
"174",173,"Aerobic Mesophilic._2_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0157048712282336,-0.00953504368453616,9.01909258413138,-258.428370878383,-945.888963126456,0,59.3794093216677,50.8885811643367,0,0,60.5897496936439,52.4015066293069,0
"175",174,"Aerobic Mesophilic._4_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0121257019403032,7.71542013699131,7.71542013699131,498.598372521813,1,11.9389735840863,44.4035801208592,0,0,11.7226141803076,44.1872207170805,0,0
"176",175,"Aerobic Mesophilic._7_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.00720634002590937,2.48341978659928,8.27333486629853,-186.739070595855,3.33142826313217,68.5052969697976,68.3314807106715,72.7822274225787,0,70.7650943996437,70.5912781405176,75.6069742098864,0
"177",176,"Aerobic Mesophilic._10_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0419573607366496,8.83091257516685,8.83091257516685,104.482574083674,1,63.9345002298686,61.9614509758433,0,61.1578641447822,65.8741268290206,63.9010775749953,0,61.1578641447822
"178",177,"Aerobic Mesophilic._15_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.028977801923545,6.30512125817749,9.74022335293729,-88.2490735345336,1.54481142457088,42.314166246941,42.2618638443975,39.0153936633091,0,42.6319324136603,42.5796300111168,39.4126013717083,0
"179",178,"Aerobic Mesophilic._20_Salted Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.018962280700216,4.91189427312776,4.91189427312776,46.6971342664427,1,13.5478434517429,0,7.41082018050444,-1.50268603180896,13.8656096184623,0,7.80802788890362,-1.50268603180896
"180",179,"Aerobic Mesophilic._2_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.00878088625778304,7.42511013215859,9.52202643171806,111.854984109788,1.28240878077722,0,44.611427337289,43.9609862353917,0,0,45.4003256466339,44.9471091220728,0
"181",180,"Aerobic Mesophilic._4_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.00193698130390284,4.71145374449339,7.93392070484582,-1449.15933905452,1.68396446937822,26.3276533785435,25.29476806558,13.4098836330552,0,25.4946912554557,24.4618059424922,12.3686809791955,0
"182",181,"Aerobic Mesophilic._7_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.00682541574949318,4.5022026431718,9.53744493392071,-141.650037644521,2.11839530332681,48.2052209909831,48.1103403075182,0,0,49.7968020821766,49.7019213987116,0,0
"183",182,"Aerobic Mesophilic._10_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.00757016036934012,6.09588694368277,7.64757709251101,173.442453510951,1.25454706807453,36.2235382800262,36.1510702338985,37.4044612012736,0,37.8151193712197,37.742651325092,39.3939375652654,0
"184",183,"Aerobic Mesophilic._15_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0659134534464478,7.72817443577304,9.63405399704704,9.48734525024008,1.24661445948371,0,44.777418461523,42.3457813584273,0,0,45.5663167708678,43.3319042451084,0
"185",184,"Aerobic Mesophilic._20_Cooked Chicken Breast_Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474._1",0.0704385228170131,4.71532793195733,8.93401708500316,-44.2696142599665,1.8946756649637,45.0370359865386,45.0367088886585,44.6297522063935,0,46.2473763585147,46.2470492606347,46.1426776713638,0
"186",185,"Spoilage_8_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",1.31580398832299,3.79880485390622,9.46277083256957,5.15820417300037,2.49098629608184,34.6359722520234,40.1094899689437,31.7060372242768,0,34.4196128482447,39.893130565165,31.4355879695534,0
"187",186,"Escherichia coli_8_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",2.0229139727049,4.03589104373648,6.03383803204165,5.04618012109566,1.49504482818135,21.3830015260148,22.3396087736624,22.2435349444599,0,20.550039402927,21.5066466505746,21.2023322906001,0
"188",187,"Salmonella Typhimurium_8_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",1.39582393034045,4.82821257840645,5.71782087472963,5.08048526456697,1.1842520978264,0,14.2773491379936,0,0,0,14.0609897342149,0,0
"189",188,"Spoilage_10_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",-0.118477194445983,3.59089749001207,8.83431821974419,40.0078604587039,2.46019783196721,31.990008225726,31.9902437462456,33.9916031471307,0,31.1570461026383,31.1572816231578,32.950400493271,0
"190",189,"Escherichia coli_10_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",1.22241381437706,6.01519539033895,8.36463047127306,5.72661581317664,1.39058333578117,29.233589262206,29.2335890621127,31.5638700860937,0,28.4006271391183,28.4006269390249,30.5226674322339,0
"191",190,"Salmonella Typhimurium_10_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",1.89898573865847,7.24742571633308,7.24742571633308,4.28567414325546,1,8.4245588631807,8.20517098758777,0,-2.55538959939306,7.59159674009292,7.37220886449999,0,-2.55538959939306
"192",191,"Spoilage_10_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",4.15635188025698,5.50849879587901,9.47469347376415,8.08068304668455,1.72001371423596,0,42.9304798412404,45.197638351129,0,0,43.7193781505852,46.1837612378101,0
"193",192,"Escherichia coli_10_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",1.15840251621684,9.02664055239675,9.60569784057638,9.10582212373942,1.0641498113078,0,44.5527193687357,0,0,0,45.3416176780806,0,0
"194",193,"Spoilage_12_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",2.73540430158233,8.54485776805251,9.30438779690826,4.61672101971162,1.08888738109784,0,32.6114017219226,33.5033337941376,0,0,32.3950423181438,33.2328845394142,0
"195",194,"Escherichia coli_12_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",-0.00315073943687616,4.30196936542669,9.15754923413566,1545.37291018339,2.12868769074262,36.459306184348,36.3845730459177,38.3781864447255,0,36.2429467805692,36.168213642139,38.1077371900021,0
"196",195,"Salmonella Typhimurium_12_Vacuum Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",2.62389207764528,8,8.63676148796499,5.28085584272704,1.07959518599562,0,27.2311590043487,28.3362403586418,0,0,26.398196881261,27.2950377047821,0
"197",196,"Spoilage_12_C02 Beef Striploins_Gill, C.O. and DeLacy, K.M., 1991. Growth of Escherichia coli and Salmonella typhimurium on high-pH beef packed under vacuum or carbon dioxide. International journal of food microbiology, 13(1), pp.21-30._1",1.90970292325093,9.09375,9.296875,7.2032028197579,1.02233676975945,0,36.5885321652028,0,0,0,36.372172761424,0,0
